Id,Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species
37,5.873896226886076,2.2852985388249727,3.2448431244089115,1.1123916052543683,1
38,7.59584923825089,3.83532593954307,1.6261409543968735,1.7591242464045493,1
39,6.89751830003886,3.610532681263795,4.1350053073409025,2.266790336886315,1
40,6.4974568012286475,3.044778131492567,3.3350883099965416,2.141030770429427,0
41,7.717504469407957,3.3183434515522494,4.617596275507806,1.0943848336484985,1
42,5.727937742987395,2.7487616487834043,5.753053090744406,0.36972651837342574,1
43,7.734712971542679,3.1580010085648658,2.768045234664796,0.28151287320291873,2
44,4.786004598716345,3.21601435755859,6.676402414573663,1.4849537085416864,1
45,6.041517790956686,2.9293694508274304,4.160243553466689,1.642307044506236,2
46,5.271680400611902,4.175773305613191,4.6479157126532495,2.1396222510328577,2
47,6.2434340040694964,2.0385484759544146,5.015967002031849,0.8020360488184745,2
48,4.883249960409705,3.877211031418991,4.93371602615978,0.501929177320102,0
49,7.329506777116157,2.2985187949791785,4.014727383965866,1.0096139996276787,2
50,7.347068257532406,3.914113665289279,3.529709317576633,0.9485802967174601,1
51,7.738850725804525,3.478188597624131,1.3173135886465297,0.41792548964285137,0
52,4.856819707179651,4.023867418247367,1.1303064872769606,1.7134783660315651,0
53,6.543997183257966,2.234034381538154,3.1119710477433116,1.3208606577505024,0
54,6.007254311321331,3.341553521839458,2.9685992547387867,1.830694614675439,0
55,5.53978143535924,3.2026109126292734,3.28740141355014,0.9464586884073632,0
56,5.565544580083188,3.694863639112061,1.8163723852403213,0.8816853077864855,0
57,5.786056782184309,3.282297324544822,5.355192796167378,1.2341820473052536,0
58,6.837731978880232,3.2977629611194503,6.0560900471798105,2.205777628948353,2
59,6.453829809765357,3.0310302645825553,6.538416348706807,0.1966751361615528,1
60,5.954853445940072,2.7412026176176183,3.9049375907657926,2.0315987615115327,1
61,4.573360277330639,3.1574344670052614,5.135107624840029,0.9855702703786156,2
62,4.579955238684246,2.2843816610441614,6.047751628271648,2.1510856618923464,2
63,4.3084218062528015,4.307632013559404,3.4679175554515673,2.0252872212060553,0
64,7.783717797545512,3.714585832703836,2.825535489735622,0.937026993750612,0
65,4.3189137468101855,4.285921080050833,6.526674879535592,1.7653036847718784,2
66,4.671137485649481,2.544145717591912,4.042491651354732,0.4831186162562563,0
67,5.432547604513879,4.110418448423667,3.9337979308861803,2.251075725193091,1
68,7.206748906540341,3.9410959629524926,2.052654969724625,1.0707785546845825,1
69,7.763555628750824,3.625165789898417,1.6381145859828048,1.1935014768524805,0
70,7.144048811650682,3.500070046604494,5.968430488652719,1.7938217224887638,0
71,6.786016836804306,2.7597191966428882,4.623385739506357,2.070016568091642,0
72,6.17668240268885,3.959385883916074,2.9223650457147476,0.667222583987703,1
73,4.612138762703861,3.203637107551361,2.1312436826025722,1.6872403357047892,0
74,7.74941485481415,2.170139782139085,4.277433953000825,1.0407953053339565,2
75,7.030212690204454,2.750871586052312,4.445123806640699,0.9848870176095071,0
76,6.600217787203343,4.244713036508786,2.221262247345843,1.7560619774575714,2
77,7.03252904393986,4.041632625451632,6.023293912559697,1.0292398579742423,0
78,6.906771985383299,4.356573675383695,1.4971597603195215,0.9306604003945783,0
79,6.5940336872421526,3.5071841182498353,3.100949202481888,2.106132179502982,1
80,7.830076480647958,2.5940241755369886,5.014268041198881,0.3430626971944153,2
81,7.55210972548969,2.390756119224473,2.617310146533284,1.7221422947925056,2
82,6.627993708821789,2.448594657460308,5.883283649209504,0.696940945097499,2
83,6.79543076124493,2.0475095800334104,5.365220176942381,0.13719578038285674,1
84,4.485744903971356,2.9376370663662543,5.655234782833992,0.5002342452944608,2
85,6.711702872380141,2.459426433198902,1.702728561672626,1.5559876714620826,1
86,4.458995575756361,2.987973105096086,1.8292280551737032,1.8019052595662497,0
87,6.417749525091752,4.243986636413037,2.6901950526930434,0.1505386805351681,0
88,7.897672598437006,3.0332965028172563,4.05665527466561,0.18742106392412838,2
89,6.300903693173847,4.107162792763604,5.413294852526475,2.2661010756230873,0
90,6.003556425092801,3.4532114398781038,5.93553225548933,0.2759339634729276,0
91,5.426277483420115,2.593115731187341,5.155578364147365,2.246037180679771,2
92,4.733881283631272,2.8540514222221076,6.478721601030767,0.6475981930021738,0
93,6.9316852172498145,2.2014068859714304,5.3585867067339885,1.8760427203797108,2
94,4.99335650002827,2.8003102246304254,2.806980533327227,0.8433597974704289,2
95,4.715015276490224,3.626098269208482,2.5639795775975784,2.1610048614620414,0
96,5.818345575029845,2.1730666230306444,5.10753545677643,1.7810916770184588,0
97,7.163230616652751,2.4929633803472706,2.1379363552687245,1.0643523006440683,0
98,6.982232373232794,2.9154584993919475,1.5470173837805925,0.2831258900177909,0
99,4.49757741272731,4.35691888883831,4.140114961651545,1.858480441289937,0
100,5.938517266130162,3.883668375101313,5.847685261695837,1.5805234143164357,1
101,6.180764473856208,3.7603681915810494,1.5981410705721948,0.10698812280109299,0
102,6.62036794225296,2.2788582956610703,5.672158810394802,0.12260765433386878,1
103,6.640602461595622,3.8743901446759796,5.788274825674134,2.0411031356624654,2
104,5.612910098046301,3.8846451476384365,3.845416600481107,0.7225593731244492,0
105,6.31843789841265,3.442646469498388,1.338130829061872,1.6267208025473576,0
106,6.031822781838711,4.376868276796093,2.0300801223583997,1.190114607436594,0
107,7.485994083483812,2.780609374218925,5.1738150234554015,2.1722320348522413,2
108,6.208954477485641,4.259053875780444,5.199489875446602,2.3007066714459725,1
109,5.887715782293382,4.195354675895609,6.300296123489225,2.4923385104292497,1
110,5.756147618854663,2.027553583398507,4.437848264672039,0.4688419259373924,0
111,6.360739933960477,3.080279663539547,1.7322334695112866,2.171113711541141,0
112,7.194317125843232,4.345050159323776,1.7163479424793358,0.7384513041491242,0
113,6.238245365370835,2.247491269779382,5.25468090840526,1.5179580997492186,0
114,6.68195863028995,3.3146832665199666,2.084329524136617,1.3138548012861062,2
115,6.95628076086349,4.34949801689865,2.937474447737972,0.14317151577373038,0
116,6.172605195563435,3.333189017854065,3.874550840839292,2.3386510717746276,2
117,5.836541403957511,2.4555567271331746,1.146112777699292,0.2879849323581243,0
118,7.455995360304819,3.397239752222216,2.468032259417598,1.7517254065785661,1
119,5.8030219025004115,2.4906573774789127,3.4065486901929525,1.984016406899829,1
120,5.962994262072115,3.2472902309467626,2.649854279109917,2.008690837714442,0
121,7.865228728030398,2.1777013229896354,1.8045849320586385,0.42518684542922747,0
122,4.300855084873184,3.4531584061145715,5.295272320997565,1.1741678812191332,2
123,4.967702474476201,3.24029585390758,5.797571165491111,2.0906292890415514,0
124,5.682270003711013,3.7763872850275115,2.519125959247977,0.8264301049090111,0
125,7.657323673930911,3.5136811307810842,5.56907501817719,1.2225968208991926,0
126,4.552106940690895,3.3190550444738163,3.274766029967752,0.7547053424796298,1
127,4.334147561062593,3.655469238195491,3.9894461660386167,1.212523402924778,2
128,4.489661809518023,2.345460592573354,6.050406341869602,2.2308110142229123,1
129,4.618756278209025,3.4288631870206503,5.424726722634206,1.1922981544786466,2
130,4.435348383542539,2.4130654467746666,5.750189422765449,1.434188840978369,1
131,6.027212776683417,4.221253298844514,1.8073864828595052,1.0695430799274006,0
132,6.39072594601838,2.16400185162945,1.4113446124190039,1.2042812396879812,1
133,5.2780730958484146,3.0328993992579036,6.271087901619124,0.13641807771141207,1
134,5.733834582312288,3.669913946373068,3.288222190469457,0.7809892239050944,2
135,4.630117606401148,3.099253308003821,2.6984901006111173,1.1477961321803787,2
136,5.51093366978232,2.221028607758966,5.275707900144765,1.6211127423825493,1
137,6.181069089884283,3.328109638704098,5.934852019821155,1.1801246333293411,2
138,6.9361785058647225,3.5399165811856514,6.088688769199976,0.9107609039717537,2
139,4.312046903354725,3.6891015463772185,2.8643831326388414,1.0314369648259771,2
140,5.982318759535549,2.8958235547106215,6.028053108089877,0.6815039900811196,2
141,5.369210355237576,3.3527839304690294,1.2415102718086377,2.318786278657727,2
142,7.370158558090845,3.0816475398533916,1.2930027996123414,1.352183741898195,1
143,6.875991934843271,3.612934493005408,4.678763251527512,0.13218268929309546,2
144,6.420790724095221,3.4005367215795648,1.3723275777817228,0.14667102020691186,0
145,5.298156324508385,3.261814926941924,2.9151940942099532,2.4351079238848996,1
146,7.577220767407123,2.598858480411797,4.969260318856852,0.631482139295788,1
147,4.462362437993163,2.0048444425957612,2.9898746867199355,2.033459893154355,1
148,4.694083355244814,2.4177960207474305,2.059638710496566,0.23986072374537876,2
149,5.709868505945282,2.2809584994180048,2.659968668937666,2.310790568066918,0
150,4.747975206268682,3.0778033880262723,3.6996944602775477,2.198600808800028,2
151,7.74309651121393,3.4694195618284276,3.8047765465973464,1.4706235898428353,1
152,7.1727615597161805,2.5114040208435395,5.619701364948492,0.12159677747981386,1
153,5.232337545766529,4.25373703032125,5.425904053645924,0.7187460976560102,1
154,6.418795224303683,2.0160371101373307,3.695225046881198,1.076374353756316,1
155,7.836389854288294,3.8535224363968235,5.989437359682752,1.2041538801941483,2
156,7.48311632127341,3.5004914468730615,1.6739991176892355,0.8144290205496928,0
157,6.462874407191913,2.8965315225144366,2.506584766350519,0.17907488378927194,0
158,7.5534062818309735,2.121173466589779,5.885061134663284,1.5163057742237012,1
159,7.861065675328092,3.5059677722822706,3.2301648278943036,1.3579712024674142,0
160,6.976070162417047,2.9254724308775555,6.7889711968836695,0.7792015250297865,1
161,4.533951074138418,4.2470411345917265,3.750894361014229,0.19114232216705568,1
162,5.745688851131755,3.3007761797354385,5.6724201754862085,2.4870260493326564,0
163,7.316172647019684,4.2551636271044195,3.3736115441559944,1.2567668483833743,1
164,5.1300491048980685,2.52916086433593,3.5072257624683396,1.914410180257785,0
165,7.290313063902248,3.741742184873848,3.2590105689766826,1.1855536841232053,1
166,4.733219543325985,3.481397650036942,5.24254616101379,0.20360869807105947,0
167,4.469003285732127,3.774579751595149,4.230355515953967,0.8430417882052001,1
168,5.6827262013684985,2.515202873534088,6.568290857073378,0.8682643384141628,0
169,4.432234974735809,3.5959868389706573,2.480252867551218,2.1120469697176385,1
170,7.746172946739973,3.1952969433364857,1.5933201192923216,1.6701519471996986,1
171,7.274340504858277,3.7827799397751596,3.32024276208537,0.7610317687347348,1
172,7.18277087366755,2.784907145964363,4.638604975115978,2.4225758911818063,0
173,6.567200522786152,4.136136861116606,6.078713727801421,0.8717003977548913,2
174,5.078766482931592,2.202323155067241,3.042561631413933,2.495761661988929,1
175,6.165737320035012,3.937254365098852,4.857341831634324,2.4907928636086316,1
176,6.450186660749228,4.067167101956218,3.0661722180369924,0.5589052425921803,0
177,6.190113403096966,3.9614055472803713,4.641595539667303,0.8505786788521603,1
178,5.236840124625498,3.230543346228263,6.220366887480841,1.2665060763631701,1
179,6.154892527533013,3.0521239520738273,2.3650100893305135,1.6938416107549383,1
180,6.068270827127056,4.391029487659704,3.385025688431531,1.3673138776091183,1
181,7.886808792904208,2.550012682913989,6.860264658935505,2.426659525917416,2
182,7.530770132966334,3.3125023181025073,6.124486466671819,1.8375739941656597,2
183,5.968170693576232,3.6096212609175815,4.331375161587592,0.6089076385191385,1
184,6.542574578566427,3.682082326067437,4.048102791940225,0.35223412051273195,1
185,6.9923377747320234,2.489659197772589,2.679142255597618,1.7521630977024563,1
186,4.42551457684177,3.569585821615523,4.051535623391824,0.48028585643383115,2
187,7.521717188420224,3.9640869595552095,6.004270839851689,1.9904244168058098,2
188,7.396456539104526,2.1200445843706692,5.042529628338905,0.8464880014248086,0
189,5.946755551985346,4.18765110398076,2.711259766250121,0.8845438313334556,0
190,5.708211157889368,2.0708097323484944,2.1886371342158446,0.12591614173482873,1
191,5.2826537494827335,2.8543304779721463,2.5647303682812916,1.7824270410280978,1
192,6.016036581989326,2.037951670959109,2.001579288217677,0.3718474073552459,2
193,4.459755988719652,2.1851484044949965,1.564280106539924,1.9549133859124435,1
194,7.367896720049228,4.18680388443219,3.4729034292081247,1.2804827726012964,1
195,4.427520526306762,2.851665993790755,1.6684676659497795,1.9822715558909658,2
196,5.484584915331536,3.019451673020127,2.014284090589916,1.501423694074579,2
197,7.653722157948364,2.5168265153181264,4.229215637602968,0.2978398528455778,2
198,6.94676555628443,3.4330298484481276,1.9711357148274908,1.9375656080924393,2
199,5.313007458079096,3.427527715226695,1.3768906278423267,0.26751876374739936,0
200,5.209536738259186,2.893280940380526,2.872594215164523,1.2488841293663975,2
201,4.318295703344893,2.7992836923329563,2.2998826818696085,0.5136381139479119,2
202,6.804571454259101,4.123914339633411,4.040300609166823,1.905604427146924,1
203,4.475620894023423,2.9198821751412836,1.6039657990409348,2.2878189467347037,1
204,6.217369069842744,3.18440238117058,5.435447647329571,1.4299027920598582,1
205,7.76363910133138,2.679931429819834,6.346777764667318,1.3651535063180333,0
206,4.6940878961960335,3.888246808057106,5.386267526341547,1.933511671181483,2
207,7.5201277514850435,2.95387557655782,4.143679520668226,0.11218915114174531,2
208,7.869311206522173,3.232666511706379,6.077940148554423,2.3026207423243856,0
209,4.521461294461246,2.6080572081431876,5.100018440710895,0.5738771610187161,2
210,7.4784625688948605,4.370383021619005,1.06225162245612,2.461885321182969,1
211,6.15788447359702,2.699589778216935,3.3251319013695686,1.8670094751051092,0
212,7.563449390000488,3.849782074173324,6.0206162065001205,1.9582027544816105,2
213,6.3567481909104675,3.025989560856222,3.040567262054089,1.6748871528966558,0
214,6.683603236383632,2.494921772201936,1.2077695238005886,1.2319916386843848,0
215,6.257604068790638,3.9193250335156673,5.402459867458407,1.4719064640667971,2
216,7.412174369106455,2.8006562936697037,5.732025794668925,0.21136692643630156,1
217,6.942075708233326,4.076464033754746,1.9475028007555206,1.5975028226368344,2
218,6.176537123849494,4.196617243802775,4.17030893137477,1.6026354447689122,2
219,7.425378894585569,4.063577204939063,2.132537090074782,2.2388819137643425,1
220,5.1830279161192045,2.0840189955363337,5.243483072360466,1.3135752578325266,2
221,4.866426374929094,3.8896960280122537,2.6021476855471652,0.28514649780654644,2
222,4.8774403791882595,2.9872147195979455,2.8656692231236476,0.8348702091569948,2
223,5.502431963482857,4.09693500843734,5.985328036476599,1.673510589074362,0
224,5.159284112683663,3.5310902304433736,3.8103018780207356,0.6742212706035133,0
225,7.64832526183506,4.0007435219455,4.951551262187662,0.7732667724529622,0
226,4.681002737782903,3.198636247680405,3.3740009992625595,2.069125639266048,2
227,6.816366656942516,3.284061211037439,2.758240457443157,1.5023673562305018,1
228,4.981197543226021,2.346530317120801,4.690320556505503,1.320465836256574,0
229,7.473893677973261,3.881569660854453,1.9136596870650457,0.8642847203339303,1
230,7.7607350374656665,3.006535068000732,3.200699029844492,1.8542272862392801,2
231,5.975692031571941,3.2001922838517984,2.2333185205769412,0.7905242427760704,0
232,7.464657328821274,3.8842345138296985,5.105190304950399,1.8689524423460206,2
233,4.318522614716973,3.437228960190654,6.570832146242035,0.26824355264186084,1
234,7.251808902669161,2.482636945862402,6.873514711293612,2.1748992197970005,0
235,5.123050581489725,3.416558381962143,3.6566331816053856,1.2989595121022388,0
236,7.571324713369725,2.978318859151174,2.4899292988550226,1.152419240077528,0
237,4.304032401328394,3.1268613009052704,3.6126932852675124,1.566456187700619,0
238,6.302254246143125,2.0679470585664026,5.998889518780071,1.598060974951049,1
239,7.023888893625765,2.5040704388390758,2.215433503457035,0.4168844245359893,0
240,5.231277990512469,2.674491395314468,6.61736434475225,1.9149606155589118,2
241,4.995278312514255,3.711104018861134,3.017008035909091,0.762227915080151,0
242,4.602753608084744,2.0275819359154768,6.8162415907568,2.2719085124077933,1
243,5.475160875411855,2.9810654269499173,5.947792436450378,2.062841592195598,0
244,6.3154395243117865,4.217664489021759,5.770566151469604,0.9310384996833964,1
245,4.717037884408928,2.2685134797178974,2.875637575262373,2.0385743036817146,1
246,5.6561033031524754,3.2394185317246667,1.0517855504927838,0.95533719831977,2
247,4.33266065674981,3.8876537177380333,3.2545841620733285,0.3422744359264975,0
248,7.24724591379943,4.262075138048281,2.7806752810098927,2.408531772941699,0
249,4.762415385135489,3.7922639348809235,1.220642243411904,1.6662448365170561,0
250,5.320034613756094,3.729357316746575,3.981655013384985,1.1946388639902201,2
251,4.366339787457583,3.98357141646983,3.3778847365681464,1.0546560436744952,2
252,5.8560668220130445,3.070882930346105,4.743883159674996,0.8792928022198335,1
253,7.324437409868388,3.9340268782827996,4.664999300945091,2.4554742290299103,1
254,5.711744361202708,2.019114571389083,1.7124051517904126,0.4233934363141778,1
255,4.9461903643258,4.218946532904332,6.764096722147073,0.855532141409364,2
256,7.01331580258187,3.063935622841221,2.102895433704537,1.2651943366783924,2
257,7.13970513473468,3.3281124508777946,3.6271167461117573,1.2471989081303474,2
258,4.92551251110724,2.6117173973957177,3.879893506259036,1.2312795625788244,1
259,7.075074790747563,3.782073998817012,5.797070503563309,0.5218811579929163,2
260,7.710272397722817,2.1839259355405973,1.5854546169584158,0.4478380650628013,1
261,4.898959312956181,4.094325926112405,3.5290012473303376,0.7114422071886881,1
262,7.075543453115689,3.987480389615223,4.708162804393604,2.2948627691249346,0
263,6.850859216569466,2.5185442789874393,2.269418167581928,0.3713271228028243,0
264,6.004865998366319,3.94237855588463,4.702060602719829,1.9178202480959796,0
265,4.508513658011673,3.887258559347556,6.449622541542951,1.918116143520091,1
266,4.5688999039282745,3.517319834609478,6.885356973918783,2.0434489693534292,0
267,7.368692773115132,2.8964484245592503,1.1914613530649867,2.2278771735744534,0
268,7.86453414190233,2.651597010036483,2.3899705466435974,0.7312868260934327,0
269,6.733788125872316,2.55628061669444,2.830811983171015,0.6389427262453512,2
270,5.905449905237157,2.7646615106326573,3.3548439926253,1.2172135996659514,1
271,6.631265116246867,4.168540264238073,2.4293172297501275,0.7362140050048867,0
272,6.439825093222764,2.186337862373075,2.2005791678763442,1.862343973559458,2
273,5.6810041374602385,3.989291063007101,6.63186767026325,1.6262549841794407,2
274,4.536254120466446,2.837336180100377,6.419277456346055,2.1999704513263634,2
275,7.257446610666788,3.2518385504272596,1.277255755918393,0.29857192836897173,0
276,5.6386007052594085,3.9067655207563776,2.9989968274686043,2.2962000000593794,2
277,7.247628316085537,4.122503712855131,3.390376466702599,0.8040367040082148,1
278,5.209031498878176,2.8274754081743527,2.410185754529066,1.2776664302247618,2
279,4.30370612744428,3.108424355060265,4.710350092230236,1.152667446255145,2
280,4.872177819796323,2.9948385555603014,4.778246405201022,1.9247479626506174,2
281,5.986741900366904,2.0318024804093855,6.017974947138723,1.1087999426364221,2
282,7.699493085848188,2.710262933260776,5.371128683472786,2.3645275495585825,1
283,4.667897030897389,3.1020541609581485,4.201182629099138,2.266081318332581,0
284,7.375155188061638,2.986624661313056,4.8561619432620775,2.1931867647268155,1
285,6.197286746362703,3.732630146037631,2.616533811103807,0.27101999835574697,1
286,7.273314756879628,2.923528681330648,4.49903152080741,2.150219347729455,0
287,5.374147951563973,3.174503477529609,3.8864408030245237,1.9759250690637051,2
288,7.323809792820899,3.031060621117672,1.7867323571665854,0.3484310728147144,0
289,7.082162008060497,3.7775027573464897,2.4310112318395274,0.3577943810469325,0
290,5.1281932589131625,4.0711337575687105,2.720991359257358,0.3427931476420988,1
291,4.772806455073761,3.276533789618034,6.453426445610092,0.1271982236907701,0
292,7.424995561116255,3.894637266068459,2.3592811723767477,1.4167223324670006,2
293,7.767651952384475,2.7122880368476414,2.706539026636042,2.436146299446504,1
294,4.412688329491059,3.2992870643774452,3.1791893675276506,1.1528432869595047,2
295,6.932572241105268,2.828551888807934,4.916082157889784,1.3978180045296553,1
296,7.574288239412146,2.994082221372393,1.6976065155856292,2.4231275122478935,2
297,7.386496331532996,3.757793275550405,6.628276753713279,0.7124373490581536,0
298,7.772273700172751,4.1159899575985115,6.106870198559111,2.160328606235831,0
299,7.03633868237715,2.291588938610637,4.405574830752807,1.4113371213081667,0
300,5.892275544571277,3.5231342155697134,4.976823417807245,1.4667436351912257,2
301,5.42302716578247,3.3971451381867164,1.0982967803408743,0.9236172572974805,1
302,5.454673865577259,2.284196094022237,2.9997741745558475,1.4478024663205795,1
303,6.9079216214108214,2.5085463930562617,5.694395360902508,0.2755420227478814,1
304,6.985013243311472,2.7464059873584326,1.457149545375077,1.9351445742738693,0
305,5.021292916775366,2.4006345699620035,2.6656516218432493,0.783250627706252,2
306,7.4252421285659125,2.5849507580584206,4.453251287172437,2.230259990785492,1
307,6.8737265447280915,2.642241917268098,2.5128368634237566,0.9828416670579002,2
308,6.325901030836178,2.805617199293743,6.510470047452664,0.44277786516851825,1
309,5.997516856369046,3.798537086722782,1.7732459217453131,1.770115778484364,0
310,6.25563810084385,3.372589289241442,5.7046267116558935,0.4949875473124068,2
311,4.873284657805352,4.3669920126833635,3.996897282247809,1.908833237303177,1
312,5.033324497394587,2.9953659847219307,5.426951577337741,2.42346936737468,1
313,4.6281921654622895,3.8092761772086203,2.8332204370375402,1.9709268851086281,1
314,4.853168937380006,4.091524211303682,4.035488653641028,0.15387819623517923,1
315,5.933297084579017,3.6295483832913007,6.05532856336674,1.5397258913266594,0
316,6.209275817421722,2.9884753770019907,3.754580784826316,1.7689856103273385,1
317,4.36430281292195,3.8086271137898073,3.122347185270591,2.0810999819110845,1
318,7.168472180310499,2.4888011306544437,4.163316778891144,0.23440554145360037,0
319,5.35900470403652,2.7861251964323177,5.232440242914564,1.2522587870854873,1
320,7.58260972585568,3.312044612238293,3.617023738441166,1.3848900943321465,2
321,7.7830405490096,3.380982529486756,6.539374153339411,0.5058996703460272,2
322,4.967651948835956,2.0531395411343105,2.740180361849818,0.8738795433055591,1
323,5.963550246756379,4.268274053014421,3.8052352763978106,1.1565321430147966,0
324,4.304434606599133,3.671905450921736,5.465873190114505,2.0997032510987235,0
325,6.453978154440737,3.189689000556539,5.065814433924974,2.3305781585684966,0
326,6.486303213745616,4.239505362579941,6.095482209261221,1.608214789402415,1
327,5.191143840172151,3.0538293566019883,6.881174166018543,1.0478684464515091,1
328,6.310285621299513,4.353045368648893,3.5184641398910284,0.7096744427175663,2
329,5.111944512797447,3.2294834173843645,1.65579019072154,2.457124442646761,0
330,4.878971688681484,2.274285847995151,1.179453696767011,2.45924799538326,1
331,6.645470080488153,3.835522333902266,5.288573746224653,2.3199446757640834,1
332,5.47333167022747,3.6293545401868172,6.156680660721423,1.9856059597067661,1
333,6.424950179988241,3.8551681311334085,2.30220425707207,0.8818709049894837,0
334,5.859688296297961,4.283460868941635,1.9348434194204454,2.0608011603943135,0
335,7.843665066650455,3.8635743263624436,1.3670100400015768,1.0811032414508142,2
336,4.838490313603237,3.467207845319953,5.853947238131518,0.8842554355721084,0
337,5.972554947888916,4.057541365666019,2.8371534453662477,1.887676860319071,1
338,6.749643854893571,3.615791454450876,3.3700116672826814,0.29116942628901493,2
339,5.723962301967887,2.9794857363822156,3.966226130496713,0.21655053590958806,0
340,7.8089194667344834,4.125487434180256,5.95277408183635,1.1750888732348455,0
341,6.898795460536967,2.532561105882495,4.839916007212761,1.1695331219731886,0
342,6.665141887232175,3.715139059780938,4.6288813161610864,2.2495459673532037,0
343,7.025413363400404,4.115752291857817,2.036465389739873,0.4027674310907603,1
344,7.729535096939381,3.755159647287911,4.027820361087995,0.39588142588579067,0
345,7.568147150744705,3.6734610057292567,5.220748001354066,0.45388624113976284,1
346,6.907427109255083,3.8063319057724065,6.7422392098799016,0.17136702710704627,1
347,6.996981900764619,3.1161325959215467,2.188297224358778,0.27215617075578014,1
348,4.8253194665265235,4.098009637176863,1.0563057830966371,1.6836876803896936,2
349,4.670052656173596,2.488247540326619,1.4442784582309716,1.1358023898820222,1
350,6.355256206638991,2.305727398400814,3.2175295445736776,1.9326473610112327,0
351,4.366123492985944,2.6852210722844276,5.841213421701324,2.4822345245959845,2
352,6.03648297358573,3.275785752259984,1.0421382824326457,1.6816832346376032,0
353,5.0572584877079265,3.2253483089824115,3.694710498026458,0.22109336948829697,1
354,5.5456596435214225,3.9694370184238084,2.942460630514228,0.3509508754104196,0
355,7.092897048854642,2.9709647753696418,1.3096420895883927,2.2144098035552986,2
356,7.688455015236592,3.1624266230996207,3.6563940913684423,1.3659902669398278,2
357,4.56069857972683,2.0320824398225494,2.5030173732866414,2.079609182549776,0
358,6.223271941515202,2.983374167463054,3.0761205226473383,2.1558696069398224,0
359,7.477120548950561,3.5546581590808213,5.163130298227329,2.326418899598846,0
360,4.597030723985516,2.0372199935038213,4.077150805074706,2.3795900931672778,2
361,7.268250568828602,2.674116716446985,1.7354198310575986,1.431581911607935,1
362,5.588084863341777,2.499095262294536,6.672345788499471,0.9184484134144812,0
363,5.459540927989607,2.1007650293830116,4.751873517687457,2.4084756984351965,1
364,7.818878990733229,3.15022421579489,5.518623711408936,1.4137753744029407,2
365,5.023092723504259,2.4361359037475756,1.4673575850493878,0.2542065350910665,0
366,6.795498186961652,3.7833956951153125,1.2776444388141115,1.642663720143676,0
367,7.257186620835519,4.035026921032037,1.114743497171679,1.5104434009480259,2
368,4.448260583005378,3.309404438405955,2.1138847638633225,2.2499028949472946,0
369,6.713387650075884,4.35609762205074,3.4450095465391213,1.66764925397875,1
